movie_id,title,overview,genres,keywords,cast,crew,tags
2502,The Bourne Supremacy,"['When', 'a', 'CIA', 'operation', 'to', 'purchase', 'classified', 'Russian', 'documents', 'is', 'blown', 'by', 'a', 'rival', 'agent,', 'who', 'then', 'shows', 'up', 'in', 'the', 'sleepy', 'seaside', 'village', 'where', 'Bourne', 'and', 'Marie', 'have', 'been', 'living.', 'The', 'pair', 'run', 'for', 'their', 'lives', 'and', 'Bourne,', 'who', 'promised', 'retaliation', 'should', 'anyone', 'from', 'his', 'former', 'life', 'attempt', 'contact,', 'is', 'forced', 'to', 'once', 'again', 'take', 'up', 'his', 'life', 'as', 'a', 'trained', 'assassin', 'to', 'survive.']","['Action', 'Drama', 'Thriller']","['berlin', 'assassin', 'basedonnovel', 'amnesia', 'sniper', 'lie', 'sequel', 'suspense', 'ontherun', 'shootout', 'espionage', 'violence', 'footchase', 'carchase', 'explodinghouse', 'thoughguy', 'oneagainstmany', 'railcar', 'darkpast', 'moscow', 'handtohandcombat']","['MattDamon', 'FrankaPotente', 'BrianCox']",['PaulGreengrass'],"['When', 'a', 'CIA', 'operation', 'to', 'purchase', 'classified', 'Russian', 'documents', 'is', 'blown', 'by', 'a', 'rival', 'agent,', 'who', 'then', 'shows', 'up', 'in', 'the', 'sleepy', 'seaside', 'village', 'where', 'Bourne', 'and', 'Marie', 'have', 'been', 'living.', 'The', 'pair', 'run', 'for', 'their', 'lives', 'and', 'Bourne,', 'who', 'promised', 'retaliation', 'should', 'anyone', 'from', 'his', 'former', 'life', 'attempt', 'contact,', 'is', 'forced', 'to', 'once', 'again', 'take', 'up', 'his', 'life', 'as', 'a', 'trained', 'assassin', 'to', 'survive.', 'Action', 'Drama', 'Thriller', 'berlin', 'assassin', 'basedonnovel', 'amnesia', 'sniper', 'lie', 'sequel', 'suspense', 'ontherun', 'shootout', 'espionage', 'violence', 'footchase', 'carchase', 'explodinghouse', 'thoughguy', 'oneagainstmany', 'railcar', 'darkpast', 'moscow', 'handtohandcombat', 'MattDamon', 'FrankaPotente', 'BrianCox', 'PaulGreengrass']"
161,Ocean's Eleven,"['Less', 'than', '24', 'hours', 'into', 'his', 'parole,', 'charismatic', 'thief', 'Danny', 'Ocean', 'is', 'already', 'rolling', 'out', 'his', 'next', 'plan:', 'In', 'one', 'night,', ""Danny's"", 'hand-picked', 'crew', 'of', 'specialists', 'will', 'attempt', 'to', 'steal', 'more', 'than', '$150', 'million', 'from', 'three', 'Las', 'Vegas', 'casinos.', 'But', 'to', 'score', 'the', 'cash,', 'Danny', 'risks', 'his', 'chances', 'of', 'reconciling', 'with', 'ex-wife,', 'Tess.']","['Thriller', 'Crime']","['prison', 'pickpocket', 'stripclub', 'conartist', 'atlanticcity', 'cockneyaccent', 'lasvegas', 'carddealer', 'explosivesexpert', 'blackandwhitescene', 'male', 'saltlakecityutah']","['GeorgeClooney', 'BradPitt', 'MattDamon']",['StevenSoderbergh'],"['Less', 'than', '24', 'hours', 'into', 'his', 'parole,', 'charismatic', 'thief', 'Danny', 'Ocean', 'is', 'already', 'rolling', 'out', 'his', 'next', 'plan:', 'In', 'one', 'night,', ""Danny's"", 'hand-picked', 'crew', 'of', 'specialists', 'will', 'attempt', 'to', 'steal', 'more', 'than', '$150', 'million', 'from', 'three', 'Las', 'Vegas', 'casinos.', 'But', 'to', 'score', 'the', 'cash,', 'Danny', 'risks', 'his', 'chances', 'of', 'reconciling', 'with', 'ex-wife,', 'Tess.', 'Thriller', 'Crime', 'prison', 'pickpocket', 'stripclub', 'conartist', 'atlanticcity', 'cockneyaccent', 'lasvegas', 'carddealer', 'explosivesexpert', 'blackandwhitescene', 'male', 'saltlakecityutah', 'GeorgeClooney', 'BradPitt', 'MattDamon', 'StevenSoderbergh']"
52451,The Three Musketeers,"['The', 'hot-headed', 'young', ""D'Artagnan"", 'along', 'with', 'three', 'former', 'legendary', 'but', 'now', 'down', 'on', 'their', 'luck', 'Musketeers', 'must', 'unite', 'and', 'defeat', 'a', 'beautiful', 'double', 'agent', 'and', 'her', 'villainous', 'employer', 'from', 'seizing', 'the', 'French', 'throne', 'and', 'engulfing', 'Europe', 'in', 'war.']","['Adventure', 'Action', 'Thriller']","['numberintitle', 'historicalfiction', 'musketeer', '17thcentury', '3d']","['MillaJovovich', 'OrlandoBloom', 'LoganLerman']",['PaulW.S.Anderson'],"['The', 'hot-headed', 'young', ""D'Artagnan"", 'along', 'with', 'three', 'former', 'legendary', 'but', 'now', 'down', 'on', 'their', 'luck', 'Musketeers', 'must', 'unite', 'and', 'defeat', 'a', 'beautiful', 'double', 'agent', 'and', 'her', 'villainous', 'employer', 'from', 'seizing', 'the', 'French', 'throne', 'and', 'engulfing', 'Europe', 'in', 'war.', 'Adventure', 'Action', 'Thriller', 'numberintitle', 'historicalfiction', 'musketeer', '17thcentury', '3d', 'MillaJovovich', 'OrlandoBloom', 'LoganLerman', 'PaulW.S.Anderson']"
76492,Hotel Transylvania,"['Dracula,', 'who', 'operates', 'a', 'high-end', 'resort', 'away', 'from', 'the', 'human', 'world,', 'goes', 'into', 'overprotective', 'mode', 'when', 'a', 'boy', 'discovers', 'the', 'resort', 'and', 'falls', 'for', 'the', ""count's"", 'teen-aged', 'daughter.']","['Animation', 'Comedy', 'Family', 'Fantasy']","['witch', 'magic', 'mummy', 'vampire', 'dracula', 'skeleton', 'backpacker', 'frankenstein', 'wolfman', 'zombie', 'invisibleman', 'duringcreditsstinger', '\xa0nosferatu', 'protectivefather', 'fangvamp']","['AdamSandler', 'SteveBuscemi', 'DavidSpade']",['GenndyTartakovsky'],"['Dracula,', 'who', 'operates', 'a', 'high-end', 'resort', 'away', 'from', 'the', 'human', 'world,', 'goes', 'into', 'overprotective', 'mode', 'when', 'a', 'boy', 'discovers', 'the', 'resort', 'and', 'falls', 'for', 'the', ""count's"", 'teen-aged', 'daughter.', 'Animation', 'Comedy', 'Family', 'Fantasy', 'witch', 'magic', 'mummy', 'vampire', 'dracula', 'skeleton', 'backpacker', 'frankenstein', 'wolfman', 'zombie', 'invisibleman', 'duringcreditsstinger', '\xa0nosferatu', 'protectivefather', 'fangvamp', 'AdamSandler', 'SteveBuscemi', 'DavidSpade', 'GenndyTartakovsky']"
4523,Enchanted,"['The', 'beautiful', 'princess', 'Giselle', 'is', 'banished', 'by', 'an', 'evil', 'queen', 'from', 'her', 'magical,', 'musical', 'animated', 'land', 'and', 'finds', 'herself', 'in', 'the', 'gritty', 'reality', 'of', 'the', 'streets', 'of', 'modern-day', 'Manhattan.', 'Shocked', 'by', 'this', 'strange', 'new', 'environment', 'that', ""doesn't"", 'operate', 'on', 'a', '""happily', 'ever', 'after""', 'basis,', 'Giselle', 'is', 'now', 'adrift', 'in', 'a', 'chaotic', 'world', 'badly', 'in', 'need', 'of', 'enchantment.', 'But', 'when', 'Giselle', 'begins', 'to', 'fall', 'in', 'love', 'with', 'a', 'charmingly', 'flawed', 'divorce', 'lawyer', 'who', 'has', 'come', 'to', 'her', 'aid', '-', 'even', 'though', 'she', 'is', 'already', 'promised', 'to', 'a', 'perfect', 'fairy', 'tale', 'prince', 'back', 'home', '-', 'she', 'has', 'to', 'wonder:', 'Can', 'a', 'storybook', 'view', 'of', 'romance', 'survive', 'in', 'the', 'real', 'world?']","['Comedy', 'Family', 'Fantasy', 'Romance']","['poison', 'queen', 'fairytale', 'musical', 'princess', 'portal', 'animation', 'fantasyworld', 'evilwitch', 'partanimation']","['AmyAdams', 'PatrickDempsey', 'JamesMarsden']",['KevinLima'],"['The', 'beautiful', 'princess', 'Giselle', 'is', 'banished', 'by', 'an', 'evil', 'queen', 'from', 'her', 'magical,', 'musical', 'animated', 'land', 'and', 'finds', 'herself', 'in', 'the', 'gritty', 'reality', 'of', 'the', 'streets', 'of', 'modern-day', 'Manhattan.', 'Shocked', 'by', 'this', 'strange', 'new', 'environment', 'that', ""doesn't"", 'operate', 'on', 'a', '""happily', 'ever', 'after""', 'basis,', 'Giselle', 'is', 'now', 'adrift', 'in', 'a', 'chaotic', 'world', 'badly', 'in', 'need', 'of', 'enchantment.', 'But', 'when', 'Giselle', 'begins', 'to', 'fall', 'in', 'love', 'with', 'a', 'charmingly', 'flawed', 'divorce', 'lawyer', 'who', 'has', 'come', 'to', 'her', 'aid', '-', 'even', 'though', 'she', 'is', 'already', 'promised', 'to', 'a', 'perfect', 'fairy', 'tale', 'prince', 'back', 'home', '-', 'she', 'has', 'to', 'wonder:', 'Can', 'a', 'storybook', 'view', 'of', 'romance', 'survive', 'in', 'the', 'real', 'world?', 'Comedy', 'Family', 'Fantasy', 'Romance', 'poison', 'queen', 'fairytale', 'musical', 'princess', 'portal', 'animation', 'fantasyworld', 'evilwitch', 'partanimation', 'AmyAdams', 'PatrickDempsey', 'JamesMarsden', 'KevinLima']"
59961,Safe House,"['A', 'dangerous', 'CIA', 'renegade', 'resurfaces', 'after', 'a', 'decade', 'on', 'the', 'run.', 'When', 'the', 'safe', 'house', ""he's"", 'remanded', 'to', 'is', 'attacked', 'by', 'mercenaries,', 'a', 'rookie', 'operative', 'escapes', 'with', 'him.', 'Now,', 'the', 'unlikely', 'allies', 'must', 'stay', 'alive', 'long', 'enough', 'to', 'uncover', 'who', 'wants', 'them', 'dead.']","['Action', 'Thriller']","['cia', 'violence', 'safehouse', 'rogueagent', 'capetownsouthafrica', 'soccerstadium']","['DenzelWashington', 'RyanReynolds', 'VeraFarmiga']",['DanielEspinosa'],"['A', 'dangerous', 'CIA', 'renegade', 'resurfaces', 'after', 'a', 'decade', 'on', 'the', 'run.', 'When', 'the', 'safe', 'house', ""he's"", 'remanded', 'to', 'is', 'attacked', 'by', 'mercenaries,', 'a', 'rookie', 'operative', 'escapes', 'with', 'him.', 'Now,', 'the', 'unlikely', 'allies', 'must', 'stay', 'alive', 'long', 'enough', 'to', 'uncover', 'who', 'wants', 'them', 'dead.', 'Action', 'Thriller', 'cia', 'violence', 'safehouse', 'rogueagent', 'capetownsouthafrica', 'soccerstadium', 'DenzelWashington', 'RyanReynolds', 'VeraFarmiga', 'DanielEspinosa']"
59108,Tower Heist,"['A', 'luxury', 'condo', 'manager', 'leads', 'a', 'staff', 'of', 'workers', 'to', 'seek', 'payback', 'on', 'the', 'Wall', 'Street', 'swindler', 'who', 'defrauded', 'them.', 'With', 'only', 'days', 'until', 'the', 'billionaire', 'gets', 'away', 'with', 'the', 'perfect', 'crime,', 'the', 'unlikely', 'crew', 'of', 'amateur', 'thieves', 'enlists', 'the', 'help', 'of', 'petty', 'crook', 'Slide', 'to', 'steal', 'the', '$20', 'million', 'they’re', 'sure', 'is', 'hidden', 'in', 'the', 'penthouse.']","['Action', 'Comedy']","['skyscraper', 'thanksgiving', 'billionaire', 'parade', 'fbiagent', 'apartment', 'highrise', 'femaleagent', 'ponzischeme', 'emptysafe', 'capercomedy', 'planning', 'safecracker', 'recruiting', 'heistmovie', 'deceit', 'lobby']","['BenStiller', 'EddieMurphy', 'CaseyAffleck']",['BrettRatner'],"['A', 'luxury', 'condo', 'manager', 'leads', 'a', 'staff', 'of', 'workers', 'to', 'seek', 'payback', 'on', 'the', 'Wall', 'Street', 'swindler', 'who', 'defrauded', 'them.', 'With', 'only', 'days', 'until', 'the', 'billionaire', 'gets', 'away', 'with', 'the', 'perfect', 'crime,', 'the', 'unlikely', 'crew', 'of', 'amateur', 'thieves', 'enlists', 'the', 'help', 'of', 'petty', 'crook', 'Slide', 'to', 'steal', 'the', '$20', 'million', 'they’re', 'sure', 'is', 'hidden', 'in', 'the', 'penthouse.', 'Action', 'Comedy', 'skyscraper', 'thanksgiving', 'billionaire', 'parade', 'fbiagent', 'apartment', 'highrise', 'femaleagent', 'ponzischeme', 'emptysafe', 'capercomedy', 'planning', 'safecracker', 'recruiting', 'heistmovie', 'deceit', 'lobby', 'BenStiller', 'EddieMurphy', 'CaseyAffleck', 'BrettRatner']"
1581,The Holiday,"['Two', 'women,', 'one', '(Cameron', 'Diaz)', 'from', 'America', 'and', 'one', '(Kate', 'Winslet)', 'from', 'Britain,', 'swap', 'homes', 'at', 'Christmastime', 'after', 'bad', 'breakups', 'with', 'their', 'boyfriends.', 'Each', 'woman', 'finds', 'romance', 'with', 'a', 'local', 'man', '(Jude', 'Law,', 'Jack', 'Black)', 'but', 'realizes', 'that', 'the', 'imminent', 'return', 'home', 'may', 'end', 'the', 'relationship.']","['Comedy', 'Romance']","['holiday', 'londonengland', 'filmmaking', 'christmasparty', 'countryhouse', 'roomexchange', 'surrey', 'romanticcomedy', 'losangeles', 'multiplestorylines', 'womandirector', 'christmas']","['CameronDiaz', 'KateWinslet', 'JudeLaw']",['NancyMeyers'],"['Two', 'women,', 'one', '(Cameron', 'Diaz)', 'from', 'America', 'and', 'one', '(Kate', 'Winslet)', 'from', 'Britain,', 'swap', 'homes', 'at', 'Christmastime', 'after', 'bad', 'breakups', 'with', 'their', 'boyfriends.', 'Each', 'woman', 'finds', 'romance', 'with', 'a', 'local', 'man', '(Jude', 'Law,', 'Jack', 'Black)', 'but', 'realizes', 'that', 'the', 'imminent', 'return', 'home', 'may', 'end', 'the', 'relationship.', 'Comedy', 'Romance', 'holiday', 'londonengland', 'filmmaking', 'christmasparty', 'countryhouse', 'roomexchange', 'surrey', 'romanticcomedy', 'losangeles', 'multiplestorylines', 'womandirector', 'christmas', 'CameronDiaz', 'KateWinslet', 'JudeLaw', 'NancyMeyers']"
22897,It's Complicated,"['Ten', 'years', 'after', 'their', 'divorce,', 'Jane', 'and', 'Jake', 'Adler', 'unite', 'for', 'their', ""son's"", 'college', 'graduation', 'and', 'unexpectedly', 'end', 'up', 'sleeping', 'together.', 'But', 'Jake', 'is', 'married,', 'and', 'Jane', 'is', 'embarking', 'on', 'a', 'new', 'romance', 'with', 'her', 'architect.', 'Now,', 'she', 'has', 'to', 'sort', 'out', 'her', 'life', '–', 'just', 'when', 'she', 'thought', 'she', 'had', 'it', 'all', 'figured', 'out.']","['Comedy', 'Romance']","['graduation', 'exhusband', 'womandirector']","['MerylStreep', 'AlecBaldwin', 'SteveMartin']",['NancyMeyers'],"['Ten', 'years', 'after', 'their', 'divorce,', 'Jane', 'and', 'Jake', 'Adler', 'unite', 'for', 'their', ""son's"", 'college', 'graduation', 'and', 'unexpectedly', 'end', 'up', 'sleeping', 'together.', 'But', 'Jake', 'is', 'married,', 'and', 'Jane', 'is', 'embarking', 'on', 'a', 'new', 'romance', 'with', 'her', 'architect.', 'Now,', 'she', 'has', 'to', 'sort', 'out', 'her', 'life', '–', 'just', 'when', 'she', 'thought', 'she', 'had', 'it', 'all', 'figured', 'out.', 'Comedy', 'Romance', 'graduation', 'exhusband', 'womandirector', 'MerylStreep', 'AlecBaldwin', 'SteveMartin', 'NancyMeyers']"
298,Ocean's Thirteen,"['Danny', ""Ocean's"", 'team', 'of', 'criminals', 'are', 'back', 'and', 'composing', 'a', 'plan', 'more', 'personal', 'than', 'ever.', 'When', 'ruthless', 'casino', 'owner', 'Willy', 'Bank', 'doublecrosses', 'Reuben', 'Tishkoff,', 'causing', 'a', 'heart', 'attack,', 'Danny', 'Ocean', 'vows', 'that', 'he', 'and', 'his', 'team', 'will', 'do', 'anything', 'to', 'bring', 'down', 'Willy', 'Bank', 'along', 'with', 'everything', ""he's"", 'got.', 'Even', 'if', 'it', 'means', 'asking', 'for', 'help', 'from', 'an', 'enemy.']","['Crime', 'Thriller']","['casino', 'thief', 'revenge', 'heist', 'lasvegas', 'pretendingtoberich', 'laborstrike']","['GeorgeClooney', 'BradPitt', 'MattDamon']",['StevenSoderbergh'],"['Danny', ""Ocean's"", 'team', 'of', 'criminals', 'are', 'back', 'and', 'composing', 'a', 'plan', 'more', 'personal', 'than', 'ever.', 'When', 'ruthless', 'casino', 'owner', 'Willy', 'Bank', 'doublecrosses', 'Reuben', 'Tishkoff,', 'causing', 'a', 'heart', 'attack,', 'Danny', 'Ocean', 'vows', 'that', 'he', 'and', 'his', 'team', 'will', 'do', 'anything', 'to', 'bring', 'down', 'Willy', 'Bank', 'along', 'with', 'everything', ""he's"", 'got.', 'Even', 'if', 'it', 'means', 'asking', 'for', 'help', 'from', 'an', 'enemy.', 'Crime', 'Thriller', 'casino', 'thief', 'revenge', 'heist', 'lasvegas', 'pretendingtoberich', 'laborstrike', 'GeorgeClooney', 'BradPitt', 'MattDamon', 'StevenSoderbergh']"
7484,Open Season,"['Boog,', 'a', 'domesticated', '900lb.', 'Grizzly', 'bear', 'finds', 'himself', 'stranded', 'in', 'the', 'woods', '3', 'days', 'before', 'Open', 'Season.', 'Forced', 'to', 'rely', 'on', 'Elliot,', 'a', 'fast-talking', 'mule', 'deer,', 'the', 'two', 'form', 'an', 'unlikely', 'friendship', 'and', 'must', 'quickly', 'rally', 'other', 'forest', 'animals', 'if', 'they', 'are', 'to', 'form', 'a', 'rag-tag', 'army', 'against', 'the', 'hunters.']","['Adventure', 'Animation', 'Family']","['hunter', 'mountains', 'garage', 'grizzlybear', 'bunny', 'chase', 'forest', 'deer', 'bear', 'hunt']","['MartinLawrence', 'AshtonKutcher', 'GarySinise']","['JillCulton', 'RogerAllers', 'AnthonyStacchi']","['Boog,', 'a', 'domesticated', '900lb.', 'Grizzly', 'bear', 'finds', 'himself', 'stranded', 'in', 'the', 'woods', '3', 'days', 'before', 'Open', 'Season.', 'Forced', 'to', 'rely', 'on', 'Elliot,', 'a', 'fast-talking', 'mule', 'deer,', 'the', 'two', 'form', 'an', 'unlikely', 'friendship', 'and', 'must', 'quickly', 'rally', 'other', 'forest', 'animals', 'if', 'they', 'are', 'to', 'form', 'a', 'rag-tag', 'army', 'against', 'the', 'hunters.', 'Adventure', 'Animation', 'Family', 'hunter', 'mountains', 'garage', 'grizzlybear', 'bunny', 'chase', 'forest', 'deer', 'bear', 'hunt', 'MartinLawrence', 'AshtonKutcher', 'GarySinise', 'JillCulton', 'RogerAllers', 'AnthonyStacchi']"
157350,Divergent,"['In', 'a', 'world', 'divided', 'into', 'factions', 'based', 'on', 'personality', 'types,', 'Tris', 'learns', 'that', ""she's"", 'been', 'classified', 'as', 'Divergent', 'and', ""won't"", 'fit', 'in.', 'When', 'she', 'discovers', 'a', 'plot', 'to', 'destroy', 'Divergents,', 'Tris', 'and', 'the', 'mysterious', 'Four', 'must', 'find', 'out', 'what', 'makes', 'Divergents', 'dangerous', 'before', ""it's"", 'too', 'late.']","['Adventure', 'Action', 'ScienceFiction']","['basedonnovel', 'dystopia', 'youth', 'dystopicfuture', 'castesystem', 'divergent', 'basedonyoungadultnovel']","['ShaileneWoodley', 'TheoJames', 'KateWinslet']",['NeilBurger'],"['In', 'a', 'world', 'divided', 'into', 'factions', 'based', 'on', 'personality', 'types,', 'Tris', 'learns', 'that', ""she's"", 'been', 'classified', 'as', 'Divergent', 'and', ""won't"", 'fit', 'in.', 'When', 'she', 'discovers', 'a', 'plot', 'to', 'destroy', 'Divergents,', 'Tris', 'and', 'the', 'mysterious', 'Four', 'must', 'find', 'out', 'what', 'makes', 'Divergents', 'dangerous', 'before', ""it's"", 'too', 'late.', 'Adventure', 'Action', 'ScienceFiction', 'basedonnovel', 'dystopia', 'youth', 'dystopicfuture', 'castesystem', 'divergent', 'basedonyoungadultnovel', 'ShaileneWoodley', 'TheoJames', 'KateWinslet', 'NeilBurger']"
10159,The Rundown,"['When', 'Travis,', 'the', 'mouthy', 'son', 'of', 'a', 'criminal,', 'disappears', 'in', 'the', 'Amazon', 'in', 'search', 'of', 'a', 'treasured', 'artifact,', 'his', 'father', 'sends', 'in', 'Beck,', 'who', 'becomes', ""Travis's"", 'rival', 'for', 'the', 'affections', 'of', 'Mariana,', 'a', 'mysterious', 'Brazilian', 'woman.', 'With', 'his', 'steely', 'disposition,', 'Beck', 'is', 'a', 'man', 'of', 'few', 'words', '--', 'but', 'it', 'takes', 'him', 'all', 'the', 'discipline', 'he', 'can', 'muster', 'to', 'work', 'with', 'Travis', 'to', 'nab', 'a', 'tyrant', ""who's"", 'after', 'the', 'same', 'treasure.']","['Adventure', 'Action', 'Comedy', 'Thriller']","['hunter', 'bounty', 'bountyhunter', 'fight', 'amazon', 'treasurehunt', 'jungle']","['DwayneJohnson', 'SeannWilliamScott', 'RosarioDawson']",['PeterBerg'],"['When', 'Travis,', 'the', 'mouthy', 'son', 'of', 'a', 'criminal,', 'disappears', 'in', 'the', 'Amazon', 'in', 'search', 'of', 'a', 'treasured', 'artifact,', 'his', 'father', 'sends', 'in', 'Beck,', 'who', 'becomes', ""Travis's"", 'rival', 'for', 'the', 'affections', 'of', 'Mariana,', 'a', 'mysterious', 'Brazilian', 'woman.', 'With', 'his', 'steely', 'disposition,', 'Beck', 'is', 'a', 'man', 'of', 'few', 'words', '--', 'but', 'it', 'takes', 'him', 'all', 'the', 'discipline', 'he', 'can', 'muster', 'to', 'work', 'with', 'Travis', 'to', 'nab', 'a', 'tyrant', ""who's"", 'after', 'the', 'same', 'treasure.', 'Adventure', 'Action', 'Comedy', 'Thriller', 'hunter', 'bounty', 'bountyhunter', 'fight', 'amazon', 'treasurehunt', 'jungle', 'DwayneJohnson', 'SeannWilliamScott', 'RosarioDawson', 'PeterBerg']"
1904,Memoirs of a Geisha,"['A', 'sweeping', 'romantic', 'epic', 'set', 'in', 'Japan', 'in', 'the', 'years', 'before', 'World', 'War', 'II,', 'a', 'penniless', 'Japanese', 'child', 'is', 'torn', 'from', 'her', 'family', 'to', 'work', 'as', 'a', 'maid', 'in', 'a', 'geisha', 'house.']","['Drama', 'History', 'Romance']","['japan', 'prostitute', 'sistersisterrelationship', 'brothel', 'worldwarii', 'geisha']","['ZhangZiyi', 'GongLi', 'YoukiKudoh']",['RobMarshall'],"['A', 'sweeping', 'romantic', 'epic', 'set', 'in', 'Japan', 'in', 'the', 'years', 'before', 'World', 'War', 'II,', 'a', 'penniless', 'Japanese', 'child', 'is', 'torn', 'from', 'her', 'family', 'to', 'work', 'as', 'a', 'maid', 'in', 'a', 'geisha', 'house.', 'Drama', 'History', 'Romance', 'japan', 'prostitute', 'sistersisterrelationship', 'brothel', 'worldwarii', 'geisha', 'ZhangZiyi', 'GongLi', 'YoukiKudoh', 'RobMarshall']"
9615,The Fast and the Furious: Tokyo Drift,"['In', 'order', 'to', 'avoid', 'a', 'jail', 'sentence,', 'Sean', 'Boswell', 'heads', 'to', 'Tokyo', 'to', 'live', 'with', 'his', 'military', 'father.', 'In', 'a', 'low-rent', 'section', 'of', 'the', 'city,', 'Shaun', 'gets', 'caught', 'up', 'in', 'the', 'underground', 'world', 'of', 'drift', 'racing']","['Action', 'Crime', 'Drama', 'Thriller']","['carrace', 'carjourney', 'carmechanic', 'auto', 'cargarage', 'auto-tuning', 'drifting', 'car', 'automobileracing']","['LucasBlack', 'NathalieKelley', 'SungKang']",['JustinLin'],"['In', 'order', 'to', 'avoid', 'a', 'jail', 'sentence,', 'Sean', 'Boswell', 'heads', 'to', 'Tokyo', 'to', 'live', 'with', 'his', 'military', 'father.', 'In', 'a', 'low-rent', 'section', 'of', 'the', 'city,', 'Shaun', 'gets', 'caught', 'up', 'in', 'the', 'underground', 'world', 'of', 'drift', 'racing', 'Action', 'Crime', 'Drama', 'Thriller', 'carrace', 'carjourney', 'carmechanic', 'auto', 'cargarage', 'auto-tuning', 'drifting', 'car', 'automobileracing', 'LucasBlack', 'NathalieKelley', 'SungKang', 'JustinLin']"
51052,Arthur Christmas,"['Each', 'Christmas,', 'Santa', 'and', 'his', 'vast', 'army', 'of', 'highly', 'trained', 'elves', 'produce', 'gifts', 'and', 'distribute', 'them', 'around', 'the', 'world', 'in', 'one', 'night.', 'However,', 'when', 'one', 'of', '600', 'million', 'children', 'to', 'receive', 'a', 'gift', 'from', 'Santa', 'on', 'Christmas', 'Eve', 'is', 'missed,', 'it', 'is', 'deemed', '‘acceptable’', 'to', 'all', 'but', 'one', '–', 'Arthur.', 'Arthur', 'Claus', 'is', 'Santa’s', 'misfit', 'son', 'who', 'executes', 'an', 'unauthorized', 'rookie', 'mission', 'to', 'get', 'the', 'last', 'present', 'half', 'way', 'around', 'the', 'globe', 'before', 'dawn', 'on', 'Christmas', 'morning.']","['Drama', 'Animation', 'Family', 'Comedy']","['holiday', 'santaclaus', 'duringcreditsstinger', 'womandirector', 'christmas']","['JamesMcAvoy', 'HughLaurie', 'BillNighy']","['BarryCook', 'SarahSmith']","['Each', 'Christmas,', 'Santa', 'and', 'his', 'vast', 'army', 'of', 'highly', 'trained', 'elves', 'produce', 'gifts', 'and', 'distribute', 'them', 'around', 'the', 'world', 'in', 'one', 'night.', 'However,', 'when', 'one', 'of', '600', 'million', 'children', 'to', 'receive', 'a', 'gift', 'from', 'Santa', 'on', 'Christmas', 'Eve', 'is', 'missed,', 'it', 'is', 'deemed', '‘acceptable’', 'to', 'all', 'but', 'one', '–', 'Arthur.', 'Arthur', 'Claus', 'is', 'Santa’s', 'misfit', 'son', 'who', 'executes', 'an', 'unauthorized', 'rookie', 'mission', 'to', 'get', 'the', 'last', 'present', 'half', 'way', 'around', 'the', 'globe', 'before', 'dawn', 'on', 'Christmas', 'morning.', 'Drama', 'Animation', 'Family', 'Comedy', 'holiday', 'santaclaus', 'duringcreditsstinger', 'womandirector', 'christmas', 'JamesMcAvoy', 'HughLaurie', 'BillNighy', 'BarryCook', 'SarahSmith']"
297,Meet Joe Black,"['When', 'the', 'grim', 'reaper', 'comes', 'to', 'collect', 'the', 'soul', 'of', 'megamogul', 'Bill', 'Parrish,', 'he', 'arrives', 'with', 'a', 'proposition:', 'Host', 'him', 'for', 'a', '""vacation""', 'among', 'the', 'living', 'in', 'trade', 'for', 'a', 'few', 'more', 'days', 'of', 'existence.', 'Parrish', 'agrees,', 'and', 'using', 'the', 'pseudonym', 'Joe', 'Black,', 'Death', 'begins', 'taking', 'part', 'in', ""Parrish's"", 'daily', 'agenda', 'and', 'falls', 'in', 'love', 'with', 'the', ""man's"", 'daughter.', 'Yet', 'when', ""Black's"", 'holiday', 'is', 'over,', 'so', 'is', ""Parrish's"", 'life.']","['Fantasy', 'Drama', 'Mystery']","['lifeanddeath', 'loveatfirstsight', 'brokenengagement', 'fireworks', 'religionandsupernatural', 'teenagecrush', 'fate', 'doctor', 'millionaire']","['BradPitt', 'AnthonyHopkins', 'ClaireForlani']",['MartinBrest'],"['When', 'the', 'grim', 'reaper', 'comes', 'to', 'collect', 'the', 'soul', 'of', 'megamogul', 'Bill', 'Parrish,', 'he', 'arrives', 'with', 'a', 'proposition:', 'Host', 'him', 'for', 'a', '""vacation""', 'among', 'the', 'living', 'in', 'trade', 'for', 'a', 'few', 'more', 'days', 'of', 'existence.', 'Parrish', 'agrees,', 'and', 'using', 'the', 'pseudonym', 'Joe', 'Black,', 'Death', 'begins', 'taking', 'part', 'in', ""Parrish's"", 'daily', 'agenda', 'and', 'falls', 'in', 'love', 'with', 'the', ""man's"", 'daughter.', 'Yet', 'when', ""Black's"", 'holiday', 'is', 'over,', 'so', 'is', ""Parrish's"", 'life.', 'Fantasy', 'Drama', 'Mystery', 'lifeanddeath', 'loveatfirstsight', 'brokenengagement', 'fireworks', 'religionandsupernatural', 'teenagecrush', 'fate', 'doctor', 'millionaire', 'BradPitt', 'AnthonyHopkins', 'ClaireForlani', 'MartinBrest']"
